POINTID,Bdfine (g cm-3),SOCS (kg cm-2),coarse_vol,GPS_LAT,GPS_LONG,BDfine  method 
46582152,1.073384433,1.815000185,0.01691078,42.39095868,14.08133203,Local-Prediction
46622044,1.080352933,1.872872335,0.133212732,41.41466873,14.06431789,Local-Prediction
46702080,0.656583533,19.21098913,0.027293299,41.73559398,14.181492,Local-Prediction
46762094,0.7010938,9.82280277,0.055883916,41.85886464,14.26203634,Local-Prediction
46782088,0.8573414,10.82923591,0.010095395,41.80371807,14.28221508,Local-Prediction
46962070,1.1366628,2.624307768,0.013340591,41.63190651,14.48583103,Local-Prediction
47082084,1.1536577,1.028974159,0.008974134,41.75163636,14.63861355,Local-Prediction
47382080,1.0330433,4.630112462,0.003997334,41.69829038,14.99442388,Local-Prediction
46722040,0.953005567,5.431083633,0.003688773,41.37364047,14.18087238,Local-Prediction
46842048,0.7714504,10.83011648,0.069055527,41.43973712,14.32859915,Local-Prediction
47062016,0.681935267,18.37720379,0.002642321,41.13927484,14.56914185,Local-Prediction
47301996,1.074623967,1.747641878,0.008364484,40.94531355,14.83937251,Local-Prediction
47701994,1.028970133,6.022283676,0.008011978,40.90305021,15.30992293,Local-Prediction
47662094,1.081872633,1.842806976,0.053694842,41.80718546,15.33987568,Local-Prediction
47722034,0.8318033,10.31430178,0.00322115,41.26250579,15.3644047,Local-Prediction
47902034,1.1017104,2.545074828,0.004261908,41.2507464,15.57788082,Local-Prediction
48142034,1.064218533,4.740712588,0.048153416,41.23435495,15.8624018,Local-Prediction
48402042,1.0555902,3.370574915,0.07178156,41.28774439,16.17764359,Local-Prediction
48622024,1.019481333,4.212990429,0.016075208,41.10907074,16.42173349,Local-Prediction
48702022,1.028178133,2.949371829,0.003978584,41.08488331,16.51443139,Local-Prediction
49562000,1.014703467,5.254898379,0.00790177,40.81494564,17.50601277,Local-Prediction
49781958,0.9958654,6.620546429,0.007756211,40.41714067,17.71829151,Local-Prediction
50081966,1.009114167,7.745827294,0.015914339,40.46087514,18.07776972,Local-Prediction
47801976,0.9070927,6.887773456,0.003511683,40.7342868,15.41387205,Local-Prediction
47821984,1.0232447,4.260227124,0.003959569,40.80515401,15.44362614,Local-Prediction
48081952,0.8179877,10.27392551,0,40.49921091,15.72352211,Local-Prediction
48101972,1.0333408,6.44284838,0.003998481,40.67821857,15.76334732,Local-Prediction
48122006,1.096533667,1.826456225,0.008533566,40.98338469,15.81512312,Local-Prediction
48141984,1.012104933,5.607061331,0,40.7836601,15.82031895,Local-Prediction
48161946,0.678630133,12.36662988,0.005298543,40.43959405,15.81229378,Local-Prediction
48281936,1.049872067,4.74705709,0.004062188,40.34099679,15.94430947,Local-Prediction
48301938,0.6831566,10.88794514,0.002647041,40.35761549,15.96936904,Local-Prediction
48341914,1.0979254,3.69522607,0.004247328,40.13829419,15.99578515,Local-Prediction
48461894,1.045186567,2.977144724,0.004044132,39.94922554,16.11836027,Local-Prediction
48501900,0.8274367,9.996703745,0.006452883,40.00042448,16.16999347,Local-Prediction
48521896,0.759066133,7.280745467,0.002940304,39.96287301,16.18976876,Local-Prediction
48661902,1.003583433,4.238667508,0.003883783,40.00653521,16.35769862,Local-Prediction
48201676,1.088902833,1.652435897,0.356981467,37.99800147,15.64603349,Local-Prediction
48261700,1.023409267,2.90697664,0.089588777,38.21104203,15.73200319,Local-Prediction
48321684,1.098595367,3.158528139,0.123457166,38.06224201,15.78755433,Local-Prediction
48361714,0.9450437,5.747664236,0.10296414,38.33076716,15.85611219,Local-Prediction
48421742,1.054733867,2.393498756,0.11355795,38.57966483,15.94645089,Local-Prediction
48541882,0.9741185,5.748995515,0.105796752,39.83510745,16.20085637,Local-Prediction
48581866,1.032089867,1.931191426,0.133728434,39.68779832,16.23332509,Local-Prediction
48641796,0.908268067,6.3167757,0.089692644,39.05154763,16.2422475,Local-Prediction
48701802,0.894691533,6.049462019,0.083806798,39.10124459,16.31614823,Local-Prediction
48721710,1.007001033,3.672415113,0.088279209,38.26876196,16.26072197,Local-Prediction
48761830,0.8359266,8.419583582,0.121103268,39.3494348,16.40949195,Local-Prediction
48781840,0.936549133,7.167727903,0.077910977,39.43814195,16.44137224,Local-Prediction
48801776,1.057535,1.452405873,0.130767092,38.85895175,16.4080233,Local-Prediction
48881806,1.055117067,3.288581598,0.066828412,39.12362618,16.52600998,Local-Prediction
48921816,1.0186455,5.611373518,0.05995533,39.21075649,16.58087416,Local-Prediction
49041822,0.9384655,6.887077988,0.078057955,39.25540986,16.72414209,Local-Prediction
45421632,1.0563707,3.765175162,0.062038005,37.73316501,12.48886939,Local-Prediction
45861662,1.1098841,1.837162823,0.080403069,37.99095987,12.995892,Local-Prediction
46021624,1.022572533,5.108654753,0.132658859,37.64053072,13.16071357,Local-Prediction
46081642,1.066489233,2.57192475,0.072468998,37.80149623,13.23580493,Local-Prediction
46321622,0.686026333,17.03910231,0.183517813,37.61057219,13.49688828,Local-Prediction
46641574,1.0815713,1.690752168,0.121777022,37.16134844,13.83215626,Local-Prediction
46661588,1.084899,2.14186293,0.170482775,37.28742601,13.86149354,Local-Prediction
46801652,0.864016033,8.502385684,0.15748788,37.86107736,14.05185749,Local-Prediction
47061660,0.781660833,12.111697,0.015576623,37.92062611,14.34943102,Local-Prediction
47741670,0.733676167,15.22510077,0.014634398,37.97303936,15.12276269,Local-Prediction
41821790,1.234685233,1.557521811,0.014474392,39.18547359,8.400721701,Local-Prediction
41821812,0.967724633,5.851088188,0.01527157,39.38476217,8.395877495,Local-Prediction
41921944,0.989985367,4.170964393,0.015617378,40.58145393,8.483462151,Local-Prediction
41961776,1.0927983,2.618046579,0.026127166,39.06115104,8.564521171,Local-Prediction
42001906,0.9365566,5.020208429,0.011017895,40.23903139,8.585136146,Local-Prediction
42081806,1.041543433,1.754633873,0.507412919,39.33490583,8.696954311,Local-Prediction
42081954,0.973856367,4.928543515,0.003769175,40.67462999,8.66963001,Local-Prediction
42101926,0.974465233,4.019070663,0.003771523,40.42162854,8.69837001,Local-Prediction
42181942,1.0598041,2.933956956,0.038751545,40.5675884,8.789418243,Local-Prediction
42181974,0.8608689,7.285374205,0.006711859,40.85705031,8.783867025,Local-Prediction
42281988,1.0337688,3.855684298,0.008049042,40.98504724,8.89971104,Local-Prediction
42381944,1.025402167,3.845072422,0.007984419,40.5882901,9.02418106,Local-Prediction
42401860,0.898918367,7.986883802,0.010579794,39.8282414,9.058905504,Local-Prediction
42442000,0.8327256,13.1976408,0.00322471,41.09548724,9.087412915,Local-Prediction
42561800,1.065461967,1.686694016,0.057700261,39.28640192,9.251039796,Local-Prediction
42621978,0.989322167,5.896169658,0.062923351,40.89825239,9.302946933,Local-Prediction
43622622,0.8869594,5.460507106,0.132896604,46.71007188,10.53567093,Local-Prediction
43762610,0.946863533,4.385427889,0.04307209,46.60095776,10.71711432,Local-Prediction
43942616,1.067104,2.204911268,0.034459277,46.65316002,10.95275409,Local-Prediction
44122636,0.893077667,6.201618268,0.032855521,46.83088078,11.19169091,Local-Prediction
44162604,1.080672667,3.900561924,0.008411169,46.54219391,11.23732966,Local-Prediction
44162612,0.989346867,3.087536383,0.123375704,46.61422231,11.23900455,Local-Prediction
44182596,1.0963308,3.598521003,0.01726605,46.46985984,11.2616702,Local-Prediction
44182610,0.997736533,4.456873192,0.01172919,46.595912,11.2646564,Local-Prediction
44202580,0.987218467,8.144733434,0.036193525,46.32548081,11.28421908,Local-Prediction
44262574,0.805883467,8.960309782,0.016051574,46.27049075,11.36066611,Local-Prediction
44282614,0.952263233,4.033665848,0.152825457,46.63031169,11.39595259,Local-Prediction
44322588,0.5290398,27.68910357,0.015084436,46.39553429,11.4417863,Local-Prediction
44342594,0.667661433,10.96331971,0.071239946,46.44920443,11.46924154,Local-Prediction
44342600,1.0188979,4.152958568,0.020208651,46.50322539,11.47072837,Local-Prediction
44362656,0.9112456,7.226811843,0.06697694,47.00697652,11.51106836,Local-Prediction
44382648,0.6501551,9.713271781,0.052034889,46.9346,11.53523869,Local-Prediction
44442622,0.5402649,23.20912869,0.104652058,46.69941824,11.60681761,Local-Prediction
44462630,0.993365667,5.760119756,0.023806476,46.77103886,11.6351581,Local-Prediction
44522630,0.8892439,5.430511216,0.122573836,46.76982025,11.71362182,Local-Prediction
44662618,0.781267233,8.731548405,0.009207852,46.6587435,11.89283066,Local-Prediction
44682624,0.834729933,6.123764847,0.092051622,46.71228725,11.92088252,Local-Prediction
44782634,0.625159833,9.12458207,0.034682624,46.79987996,12.05498838,Local-Prediction
44882626,0.921894667,3.302034172,0.090915948,46.72531106,12.1828443,Local-Prediction
45042620,0.778788167,7.870580764,0.077902421,46.66687831,12.38942439,Local-Prediction
43822560,0.811100833,7.607926282,0.022942292,46.15013477,10.78868401,Local-Prediction
43902514,0.801894733,7.711622803,0.022687802,45.73496855,10.88532601,Local-Prediction
43982510,0.784324267,11.34528518,0.009243549,45.69802731,10.98731141,Local-Prediction
43982594,0.5970129,11.85585761,0.033172888,46.45459351,11.00122559,Local-Prediction
44042578,1.000729833,7.301139462,0.032385314,46.30975839,11.07633499,Local-Prediction
44062554,1.0283208,4.408980711,0.012084387,46.09335436,11.09785282,Local-Prediction
44242544,0.716011567,13.32246843,0.011344373,46.00064705,11.32808763,Local-Prediction
44242554,0.593038833,14.86794224,0.0416371,46.09070875,11.3303,Local-Prediction
44542560,0.524232067,28.33630778,0.024314359,46.13920223,11.71937941,Local-Prediction
44622568,0.8345537,6.390666292,0.013197748,46.20951894,11.8252036,Local-Prediction
43842504,0.787761767,11.45064792,0.036095915,45.64549101,10.80701622,Local-Prediction
44002494,0.799025867,8.611580597,0.194499307,45.55363768,11.01029211,Local-Prediction
44142458,1.052615467,3.34819882,0.047653423,45.22740678,11.18233693,Local-Prediction
44162474,1.005941,4.771422006,0.011824499,45.37129029,11.21091062,Local-Prediction
44182520,0.713494567,9.183716474,0.060477403,45.78541032,11.24577225,Local-Prediction
44242536,0.7249541,9.245230592,0.014462938,45.92859406,11.32632459,Local-Prediction
44302484,0.9760651,10.28543383,0.011477349,45.4591877,11.39159915,Local-Prediction
44302532,0.546325767,24.32821857,0.00645676,45.89157612,11.40264035,Local-Prediction
44342460,0.9916276,4.06585521,0.023765813,45.2422654,11.43702069,Local-Prediction
44342532,0.477123533,39.54263385,0.051965912,45.89088485,11.45410224,Local-Prediction
44382516,0.999261433,5.075869266,0.011746906,45.74605692,11.5015855,Local-Prediction
44422536,0.6592358,11.18521968,0.007780806,45.9254529,11.55805511,Local-Prediction
44502524,0.952735567,5.815087953,0.043327631,45.81582004,11.65774109,Local-Prediction
44522536,0.748767633,10.97871696,0.027693511,45.92348977,11.68678322,Local-Prediction
44542476,1.0791758,2.248958126,0.01700047,45.38263781,11.69570498,Local-Prediction
44562552,0.8790982,7.909193966,0.064767127,46.06674538,11.74290037,Local-Prediction
44582530,0.872359433,7.399283667,0.006800837,45.86820256,11.76226296,Local-Prediction
44622438,1.086460667,3.234359271,0.039687554,45.03858143,11.78660867,Local-Prediction
44642516,1.049914167,3.860049133,0.107636453,45.74081093,11.83516489,Local-Prediction
44662460,1.096178467,3.688995674,0.021708147,45.23592608,11.84383773,Local-Prediction
44702554,0.674760333,10.08760757,0.057382601,46.08164709,11.92421984,Local-Prediction
44722578,0.492066867,33.54957024,0.005819232,46.2972616,11.95787636,Local-Prediction
44742588,0.741253767,8.741373517,0.044352771,46.38680957,11.98713145,Local-Prediction
44742594,0.837638333,10.05902764,0.023675144,46.44082248,11.98913859,Local-Prediction
44802538,0.683633767,9.62804656,0.016506128,45.93517375,12.04785241,Local-Prediction
44862606,0.805491467,12.05142286,0.029729097,46.54583016,12.14942211,Local-Prediction
44882582,0.5119981,48.84542789,0.036152956,46.32927427,12.1666895,Local-Prediction
44902434,1.0964525,2.989593659,0.026212243,44.99590612,12.13986034,Local-Prediction
45002584,0.5545447,43.42141783,0.011100986,46.34401404,12.32307424,Local-Prediction
45042542,1.034986433,7.267984937,0.056142511,45.96479108,12.3583597,Local-Prediction
45102558,0.566975,11.52956776,0.009004323,46.10708828,12.44212834,Local-Prediction
45202610,0.962117767,4.373002664,0.428996935,46.57205528,12.59379844,Local-Prediction
45242528,1.073924633,4.619723158,0.156525475,45.83273957,12.60986753,Local-Prediction
45082578,0.546595433,42.47042665,0.191636189,46.28770714,12.42439433,Local-Prediction
45222530,0.982143233,5.84262938,0.122587503,45.85137334,12.58502771,Local-Prediction
45222560,0.634920467,13.17258667,0.202658359,46.12143049,12.59794419,Local-Prediction
45222584,0.517378667,42.36060869,0.100665145,46.33744271,12.60839865,Local-Prediction
45262548,0.948102733,11.25376157,0.30828845,46.01214568,12.64431735,Local-Prediction
45262560,0.909230233,12.41385528,0.141311423,46.12015995,12.64960693,Local-Prediction
45302556,0.8942829,13.44127579,0.219614336,46.08286149,12.69946685,Local-Prediction
45342564,0.884426933,9.904328698,0.116830969,46.15354495,12.75476383,Local-Prediction
45422594,0.9489953,7.752660267,0.098307424,46.42079289,12.87255002,Local-Prediction
45422604,0.506783933,26.83737975,0.077095572,46.51077146,12.87739452,Local-Prediction
45462576,0.745223033,8.368599125,0.144081014,46.25741888,12.91567196,Local-Prediction
45482556,0.983051533,9.504333935,0.044644761,46.0767269,12.93175598,Local-Prediction
45522538,0.958802,8.825341858,0.12002381,45.91329756,12.97445896,Local-Prediction
45542596,0.795990067,8.528881723,0.146910092,46.43449758,13.02939839,Local-Prediction
45582602,0.8523435,8.2906517,0.062920012,46.48699717,13.08446999,Local-Prediction
45642552,1.112911767,3.05760479,0.102159505,46.03485482,13.13610484,Local-Prediction
45662602,0.8363559,6.81109196,0.195279423,46.48395651,13.18847735,Local-Prediction
45702592,0.551993767,26.95189016,0.02813616,46.39243899,13.23502598,Local-Prediction
45762596,0.626249133,17.149304,0.153765264,46.42604175,13.31511922,Local-Prediction
45802574,0.9136107,3.759519007,0.267791457,46.22651532,13.35465272,Local-Prediction
45802578,0.820342833,5.471436317,0.129282665,46.26250033,13.3568997,Local-Prediction
45822588,0.611497733,15.57864794,0.140478564,46.35164145,13.38846851,Local-Prediction
45882564,0.941254067,3.943784535,0.134312887,46.13325572,13.45237068,Local-Prediction
46102520,0.678852833,10.87982608,0.123261402,45.72787631,13.70927275,Local-Prediction
42802396,0.840554733,6.149098594,0.016730602,44.67388846,9.483908816,Local-Prediction
43222370,0.931610867,7.205213961,0.018509459,44.44072765,10.01253571,Local-Prediction
43402370,0.966292533,4.457598608,0.17916471,44.44045576,10.23817775,Local-Prediction
43562362,1.030620733,4.581624577,0.012111088,44.36766245,10.4381889,Local-Prediction
43662342,0.960324033,8.355404674,0.011294343,44.18669252,10.56160365,Local-Prediction
43802410,1.0343684,4.278297915,0.029073892,44.79873392,10.74432447,Local-Prediction
43882346,1.100390633,3.988407039,0.030872345,44.22091509,10.836677,Local-Prediction
43982338,0.917820867,6.385887422,0.014495459,44.14768514,10.9603312,Local-Prediction
44102336,1.0324092,2.606365451,0.029020421,44.12815271,11.10962635,Local-Prediction
44382364,1.0560941,3.85412181,0.092186228,44.37629576,11.46512215,Local-Prediction
44462354,1.101617067,2.165012739,0.017347858,44.28467521,11.56280108,Local-Prediction
44502344,1.092536433,4.467987729,0.021637583,44.19374527,11.61025297,Local-Prediction
44702330,1.112793433,1.757870342,0.194034943,44.06333626,11.85572937,Local-Prediction
44742346,1.029482433,3.942978015,0.145076212,44.20669094,11.91033563,Local-Prediction
44782314,0.9628902,5.620380129,0.052436745,43.91722782,11.95042965,Local-Prediction
44862300,0.683211733,12.00092664,0.044316786,43.7890547,12.0452971,Local-Prediction
44862326,1.10762,1.95562517,0.040429239,44.02350525,12.05363138,Local-Prediction
44882324,0.880758333,8.348114507,0.024863592,44.00497502,12.07786102,Local-Prediction
44922300,0.688092,14.33168904,0.016611983,43.78755195,12.11963861,Local-Prediction
45022322,1.0682293,3.143611458,0.02555477,43.98329577,12.25126135,Local-Prediction
45022334,0.9460054,5.856094945,0.011127816,44.09148312,12.25550654,Local-Prediction
45242316,0.8914105,7.173301193,0.032796199,43.92288382,12.52235815,Local-Prediction
43242350,1.0898748,4.28982952,0.049257121,44.26035909,10.03748815,Local-Prediction
43422344,0.676661633,12.21558366,0.013512515,44.20592089,10.26216766,Local-Prediction
43542330,0.701237967,12.43441379,0.008272447,44.07916255,10.41106836,Local-Prediction
43602314,1.004695267,5.382904061,0.007824443,43.9345147,10.48458864,Local-Prediction
43662282,1.068762933,2.026264369,0.01255368,43.64544366,10.55635614,Local-Prediction
43762208,1.0717931,2.306769963,0.039172748,42.97684773,10.67229137,Local-Prediction
43922326,0.747042767,12.38708148,0.01183021,44.0401221,10.88383689,Local-Prediction
43962218,0.917268867,6.496757613,0.010793438,43.06520927,10.91814258,Local-Prediction
44102254,1.0167532,4.306290268,0.028592923,43.38842188,11.09554428,Local-Prediction
44102326,0.921591967,5.295082883,0.090888809,44.03796458,11.10788329,Local-Prediction
44182314,0.932298767,5.050702994,0.111889743,43.9286183,11.20518509,Local-Prediction
44242194,1.0312331,4.717284445,0.070241586,42.84490671,11.25627121,Local-Prediction
44262312,0.587108767,32.18999296,0.059876733,43.90937134,11.30415725,Local-Prediction
44262334,0.7504889,10.99277831,0.075284752,44.10778696,11.30866592,Local-Prediction
44342162,1.078130833,2.804266837,0.1271661,42.55441807,11.37156822,Local-Prediction
44342284,0.9142133,5.866817534,0.183544536,43.65550131,11.39739115,Local-Prediction
44342324,1.163685133,3.075933871,0.17397816,44.01629589,11.40614363,Local-Prediction
44382300,0.980969567,4.989928757,0.101284194,43.79914556,11.45045294,Local-Prediction
44482340,1.1668893,2.205549306,0.148599033,44.15806202,11.58429498,Local-Prediction
44522288,0.666685167,9.814489757,0.013315944,43.68831811,11.62093697,Local-Prediction
44562180,1.063411533,3.129380885,0.012491608,42.71295643,11.64298961,Local-Prediction
44582304,0.829102133,7.627844763,0.006465788,43.83143502,11.69938714,Local-Prediction
44682296,0.995547767,7.310157951,0.015703749,43.7571649,11.82111723,Local-Prediction
44702230,1.1006353,2.291537061,0.008565213,43.16131844,11.82716817,Local-Prediction
44782274,1.132363067,2.574862484,0.036489747,43.55647137,11.93832389,Local-Prediction
44822290,0.9808686,7.049528896,0.015475783,43.69984002,11.99262954,Local-Prediction
44842244,1.0509188,3.533019607,0.033954365,43.28441752,12.00307993,Local-Prediction
44862290,0.9682947,6.709487981,0.100106532,43.69886974,12.04211544,Local-Prediction
45102292,0.885734467,7.72007324,0.056708536,43.71058364,12.33972548,Local-Prediction
44922210,0.8277064,8.083372462,0.023400996,42.97567,12.09044723,Local-Prediction
44982258,1.092685567,3.307553028,0.017209629,43.40719731,12.17973775,Local-Prediction
45062234,1.052960467,4.61731125,0.01237036,43.18855457,12.26981842,Local-Prediction
45242168,1.119780533,2.042444147,0.008712904,42.5878859,12.46568803,Local-Prediction
45262260,0.7867208,11.45188263,0.01245073,43.41732303,12.52512969,Local-Prediction
45282264,1.008830133,5.565010325,0.098643684,43.45278779,12.55132349,Local-Prediction
45302182,1.113663033,2.341494894,0.026612735,42.71243139,12.54388897,Local-Prediction
45302242,1.0719485,2.827942031,0.030098395,43.25375102,12.56724805,Local-Prediction
45382258,1.0963921,3.348074462,0.008532474,43.39553955,12.67201583,Local-Prediction
45402228,0.8684219,7.828427798,0.013725993,43.12431705,12.68423239,Local-Prediction
45142274,0.901547467,7.189019444,0.09385356,43.54712339,12.38255181,Local-Prediction
45482268,1.1396377,2.146113888,0.008866041,43.48242964,12.79937305,Local-Prediction
45602244,1.0999935,2.284636742,0.06443479,43.26187514,12.93635834,Local-Prediction
45602270,0.881697433,7.740634685,0.006873135,43.49631905,12.94814356,Local-Prediction
45642292,1.087962367,2.015297086,0.073820406,43.69322388,13.00768001,Local-Prediction
45802206,0.853142567,8.887622469,0.038974957,42.91184327,13.1634238,Local-Prediction
45922208,1.036148267,2.579302908,0.012175253,42.92522069,13.31084339,Local-Prediction
46062232,0.8605213,7.155367562,0.017121217,43.13591329,13.49445163,Local-Prediction
45262146,1.037122633,2.637090263,0.158046823,42.38871578,12.48175021,Local-Prediction
45802088,0.673394167,17.24984997,0.047013589,41.84703501,13.10800963,Local-Prediction
47201440,1.079474567,2.675195484,0.039442423,35.9178787,14.38124639,Local-Prediction
50403010,0.7225455,7.398449622,0.167526517,49.76046931,20.01319777,Local-Prediction
50463086,1.090310233,3.89443553,0.039822576,50.42887896,20.24097721,Local-Prediction
50642978,0.932597567,3.578518353,0.077607761,49.44612448,20.28249222,Local-Prediction
50683002,0.8564629,2.791690512,0.046912861,49.65445393,20.38311176,Local-Prediction
49882996,1.001577,5.078157599,0.032411841,49.69708093,19.27209419,Local-Prediction
49962994,0.740294233,7.896126092,0.040809384,49.67014899,19.37873985,Local-Prediction
46943130,1.017735867,4.784865159,0.028619766,51.15849307,15.33716379,Local-Prediction
48023148,1.0606158,5.490246648,0.08218604,51.23844835,16.89921459,Local-Prediction
48083036,0.594551833,7.440797465,0.038788902,50.23165759,16.83626402,Local-Prediction
48343156,0.968323767,3.790896589,0.011387357,51.28191741,17.36694005,Local-Prediction
48883170,1.099155167,1.397800509,0.021765813,51.35543336,18.15908786,Local-Prediction
50003224,1.101428867,3.543748357,0.030900573,51.71254758,19.85859296,Local-Prediction
50403182,0.976048367,2.556303466,0.015400903,51.28958398,20.3466434,Local-Prediction
51503198,1.013269,3.108631225,0.003921118,51.28107391,21.94273518,Local-Prediction
52363162,0.986737567,1.874688027,0.040462057,50.83117239,23.06722482,Local-Prediction
52483188,1.071478267,2.076488263,0.021229381,51.04114631,23.30165029,Local-Prediction
51703136,0.979983733,4.016650782,0.019451847,50.70298723,22.08057219,Local-Prediction
51723090,1.085168367,3.529290435,0.008445865,50.29292893,22.00314195,Local-Prediction
46862586,0.668814133,9.221354374,0.005222303,46.28250289,14.73434552,Local-Prediction
47002510,0.9274598,5.138127292,0,45.59136487,14.85392226,Local-Prediction
47302554,0.894336433,3.148229444,0.13931914,45.96836011,15.27525182,Local-Prediction
47462578,1.026506367,3.495163015,0.079753732,46.17346418,15.50292417,Local-Prediction
47502586,0.819750133,7.13300493,0.026684792,46.2426133,15.5619823,Local-Prediction
46582562,0.514089033,21.02648293,0.023855139,46.08219651,14.35442359,Local-Prediction
46622560,0.785490067,7.203773467,0.050615311,46.06209688,14.40453666,Local-Prediction
49082872,0.827917767,7.576923161,0.030531536,48.67482556,17.98553092,Local-Prediction
49342852,0.998088133,4.027737674,0.01574319,48.47036469,18.30676463,Local-Prediction
50142882,0.679603033,10.00254481,0.061338211,48.65161597,19.43154711,Local-Prediction
50642960,0.791369333,5.422432291,0.050974846,49.2860565,20.24855952,Local-Prediction
50503200,1.1337304,2.338423143,0.027079291,51.43665845,20.52572462,Local-Prediction
50503218,1.074899867,1.719353648,0.012624854,51.596496,20.56302181,Local-Prediction
50503224,1.1410034,1.839909854,0.051449002,51.64977044,20.57552626,Local-Prediction
50543206,1.030849167,5.16183632,0.033327542,51.48475008,20.59520072,Local-Prediction
50563194,1.1022146,2.023587502,0.012941518,51.37560004,20.59878473,Local-Prediction
50583226,1.007332367,3.066105219,0.054724517,51.65707362,20.69428371,Local-Prediction
50803190,1.1598918,1.631927208,0.022940947,51.3083896,20.93165729,Local-Prediction
50863188,1.245706433,0.806074386,0.019572513,51.28256937,21.01258179,Local-Prediction
50903188,1.125372033,2.934911915,0.026885018,51.27715124,21.06935942,Local-Prediction
50923216,1.1009372,1.621737136,0.030887205,51.52273228,21.15872576,Local-Prediction
50963186,1.109586233,1.112678294,0.035782039,51.25123675,21.15015686,Local-Prediction
51003238,1.1041181,0.681629371,0.004271182,51.70671624,21.32179928,Local-Prediction
51143194,1.0737538,2.193446007,0.008357768,51.2972343,21.42311392,Local-Prediction
51143222,1.0654063,3.381025701,0.008293332,51.54533226,21.48591985,Local-Prediction
51183176,1.047531067,2.297745703,0.020764764,51.13211507,21.43974407,Local-Prediction
51183202,0.988060333,2.840164161,0.015587483,51.36249674,21.49781137,Local-Prediction
51243172,1.1222083,1.90927,0.022212178,51.08822848,21.5156332,Local-Prediction
51283194,1.043271,2.430445547,0.029316789,51.27744806,21.62169617,Local-Prediction
51283198,1.107208333,2.510401166,0.03105768,51.31287668,21.63076541,Local-Prediction
51323180,1.0875228,1.970191073,0.026004317,51.14774053,21.64665106,Local-Prediction
51363212,1.0377144,1.44323728,0.020574176,51.42536314,21.77643138,Local-Prediction
46422528,0.937815833,6.596944356,0.003630192,45.78468234,14.12473914,Local-Prediction
46522512,0.704491033,15.92149735,0,45.63572925,14.24180119,Local-Prediction
46542498,0.984493133,5.139054156,0,45.50878918,14.25759069,Local-Prediction
46822520,0.924218567,7.80230726,0.018365284,45.69157519,14.63152703,Local-Prediction
46962618,0.7557727,6.756638064,0.125240718,46.56416867,14.88999009,Local-Prediction
47022596,0.967676233,6.325951803,0.137564553,46.36296645,14.94965223,Local-Prediction
47082516,0.680618133,10.94034166,0.005313982,45.64054817,14.96100898,Local-Prediction
47082562,0.586825433,16.10754867,0.077047055,46.0539006,14.99890059,Local-Prediction
47082598,0.716885667,8.990342417,0.068288886,46.37730672,15.02908312,Local-Prediction
47102574,0.7045184,9.54761358,0.04563578,46.16049538,15.03472656,Local-Prediction
47142532,0.878874033,7.900468193,0.00340281,45.7807012,15.05101864,Local-Prediction
47142568,0.6199321,13.6417741,0.059603787,46.10414553,15.08127022,Local-Prediction
47182586,1.059244067,4.670106028,0.125217343,46.26335832,15.14830286,Local-Prediction
47202620,0.8660172,5.177357182,0.08587863,46.56745384,15.20384026,Local-Prediction
47222510,0.814467267,8.988423896,0.012884191,45.57808798,15.13493105,Local-Prediction
47222518,0.865395867,6.60139863,0.006746916,45.64997447,15.14168387,Local-Prediction
47222564,0.997534933,2.768668703,0.158936206,46.06324591,15.18096506,Local-Prediction
47262562,1.0832547,3.62848952,0.217378955,46.04276127,15.23075717,Local-Prediction
47302522,0.879136967,5.729985281,0.003403825,45.68089197,15.24742301,Local-Prediction
47302630,0.869347167,6.932264587,0.164140058,46.65085203,15.34290522,Local-Prediction
47342596,0.515043233,22.4476927,0.182593886,46.3429828,15.36416202,Local-Prediction
47342620,0.737693567,7.518054944,0.153546681,46.5584719,15.38588164,Local-Prediction
47382614,0.927955367,2.173834346,0.192204628,46.50198294,15.43237986,Local-Prediction
47402564,0.697800433,12.1290795,0.162722813,46.05171016,15.4128298,Local-Prediction
47462548,1.057187733,5.581152136,0.057277834,45.9040683,15.47553378,Local-Prediction
47482572,0.6247643,11.56652962,0.093367817,46.11825581,15.5232055,Local-Prediction
47482608,1.004782,4.42728475,0.078197859,46.44146308,15.55661397,Local-Prediction
47482612,0.923165067,4.682506198,0.154628216,46.47737025,15.56035829,Local-Prediction
47582608,0.9596375,5.790975613,0.007476162,46.4346546,15.68630748,Local-Prediction
47602602,0.7763514,8.457274321,0.0060569,46.37942109,15.70648288,Local-Prediction
47722604,1.1463344,2.971230312,0.093727173,46.3889642,15.86388246,Local-Prediction
47742614,0.6407205,14.75834685,0.051318545,46.47727445,15.89971016,Local-Prediction
47782620,0.802851567,7.595282827,0.006262353,46.52823743,15.95763492,Local-Prediction
47822614,0.820587767,7.518009344,0.068929162,46.47150758,16.00350712,Local-Prediction
47822632,0.775041633,9.689845572,0.003002001,46.63299257,16.02178179,Local-Prediction
47842626,0.910244467,6.018754926,0.021857979,46.5777056,16.04167237,Local-Prediction
47862636,1.0872804,3.424015965,0.073777547,46.66594188,16.07794414,Local-Prediction
47922650,1.067812467,3.119182933,0.0984271,46.78705673,16.17070118,Local-Prediction
47942654,0.832720067,7.545090304,0.006493819,46.82142917,16.20101542,Local-Prediction
47962650,0.995415533,5.153589197,0.058668278,46.78405196,16.22289222,Local-Prediction
